article	unit_type	is_adct	confidence	pt	nhe
23	caput_roman	False	1.0	X – combater as causas da pobreza e os fatores de marginalização, promovendo a integração social dos setores desfavorecidos;.	X – tamaã pirasuwasá resé asui umuyã waitá puxuwera tamũyã yaátirisá payẽ mamẽ yawéwa ita;.
23	caput_roman	False	1.0	XI – registrar, acompanhar e fiscalizar as concessões de direitos de pesquisa e exploração de recursos hídricos e minerais em seus territórios;.	XI – ũbeu umuyakũta asui usikai umã seésékuá sikaisá direitu resé asui uyukawá maã ita paranãme waitá uikú asui mineriu tetãma miri upé;.
23	caput_roman	False	1.0	XII – estabelecer e implantar política de educação para a segurança do trânsito.	XII – yũbeu asui umuyã yũbesá pinimasa rupí pitasúkasá watasá resé.
24	caput_roman	False	1.0	direito tributário, financeiro, penitenciário, econômico e urbanístico	Dereitu tributariu sikuyaára puraárasá rupiá mukaáturusá asui Tetãma rupí
25	caput	False	1.0	Os Estados organizam-se e regem-se pelas Constituições e leis que adotarem, observados os princípios desta Constituição.	Istadu-itá tayumuatiri asui tapuraki mũdusáwa turusúwa asui suãtisá tarkuwa aikuéwa tamaã mũdusáwa turusúwa upé;.
26	caput_roman	False	0.9	as águas superficiais ou subterrâneas, fluentes, emergentes e em depósito, ressalvadas, neste caso, na forma da lei, as decorrentes de obras da União;.	ií itá aára upé asui iwí wira rupíwa sakãgaita usẽmuwa asui mukaáturu waitá yupitásúkawá mairamẽ suãtisá rupí uniãu muraákí ita;  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé          49       II- iwí ita kapuã paáranã wasú rupí waitá asui sinbiwa rupí waitá uikú waitá tamuyakũtasá upé ũbawa uniãu muyakũtasá upé Tetãma asui aãmuitá;      III- kapuã ita asui ipawáita aῖtá uniãu yaára;      IV- iwí yaáraimawá ũbá uniãu umũdú sesé
27	caput	False	1.0	O número de Deputados à Assembleia Legislativa corresponderá ao triplo da representação do Estado na Câmara dos Deputados e, atingido o número de trinta e seis, será acrescido de tantos quantos forem os Deputados Federais acima de doze.	Siíyasá deputadu-itá yaátirisá wasú upé tarikuté aikué musapiri yumusiíya yepéwasú istadu irũ kãmaára deputadu tayaára upé asui usika ramẽ siíyasá trita seis yumuturusú siysá mayê aikuésá deputadu duzi iyaára kití;.
28	caput	False	0.8	A eleição do Governador e do Vice-Governador de Estado, para mandato de 4 (quatro) anos, realizar-se-á no primeiro domingo de outubro, em primeiro turno, e no último domingo de outubro, em segundo turno, se houver, do ano anterior ao do término do mandato de seus antecessores, e a posse ocorrerá em 6 de janeiro do ano subsequente, observado, quanto ao mais, o disposto no art. 77 desta Constituição.*.	Usasá arã guvernaur asui vise guvernadur istadu yaára umũdú arã 4 (irũdí) akayu pura yumuyã yepésá itu utubru yasi resé yepésá parawaákasá asui ayuarãwa mitu utubru yasi resé aikué ramẽ.
29	caput_roman	False	0.9	eleição do Prefeito, do Vice-Prefeito e dos Vereadores, para mandato de quatro anos, mediante pleito direto e simultâneo realizado em todo o País;.	prefeitu asui vise prefeito yuparawákawá asui veriadu-itá taãmũdu aáraã irũdí akayu mairamẽ aikué parawaákasá tetãma turusúsá;.
29	caput_roman	False	0.9	II – eleição do Prefeito e do Vice-Prefeito realizada no primeiro domingo de outubro do ano anterior ao término do mandato dos que devam suceder, aplicadas as regras do art. 77 no caso de Municípios com mais de duzentos mil eleitores;.	II – yuparawaáka prefetu asui vise prefetu yepésá mitu utubru yasi resé akayu rũderê upasá mamẽ tarũdê waára taãmũdu usẽmu arã waitá mayê ũbeu seésé ike art. 77 aikué ramẽ Tetãma upé duzentu miu parawaákasáita iyaára kití;.
29	caput_roman	False	0.9	III – posse do Prefeito e do Vice-Prefeito no dia 1o de janeiro do ano subsequente ao da eleição;.	III – prefetu asui vise prefetu tayupiru tapuraki aára 1º janeru resé aãmũ akayu;  50                “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé.
29	caput_roman	False	0.9	IV – para a composição das Câmaras Municipais, será observado o limite máximo de:     a) 9 (nove) Vereadores, nos Municípios de até 15.000 (quinze mil) habitantes;     b) 11 (onze) Vereadores, nos Municípios de mais de 15.000 (quinze mil) habitantes e de até 30.000 (trinta mil) habitantes;     c) 13 (treze) Vereadores, nos Municípios com mais de 30.000 (trinta mil) habitantes e de até 50.000 (cinquenta mil) habitantes;     d) 15 (quinze) Vereadores, nos Municípios de mais de 50.000 (cinquenta mil) habitantes e de até 80.000 (oitenta mil) habitantes;     e) 17 (dezessete) Vereadores, nos Municípios de mais de 80.000 (oitenta mil) habitantes e de até 120.000 (cento e vinte mil) habitantes;     f) 19 (dezenove) Vereadores, nos Municípios de mais de 120.000 (cento e vinte mil) habitantes e de até 160.000 (cento e sessenta mil) habitantes;     g) 21 (vinte e um) Vereadores, nos Municípios de mais de 160.000 (cento e sessenta mil) habitantes e de até 300.000 (trezentos mil) habitantes;     h) 23 (vinte e três) Vereadores, nos Municípios de mais de 300.000 (trezentos mil) habitantes e de até 450.000 (quatrocentos e cinquenta mil) habitantes;     i) 25 (vinte e cinco) Vereadores, nos Municípios de mais de 450.000 (quatrocentos e cinquenta mil) habitantes e de até 600.000 (seiscentos mil) habitantes; *   NE: a EC no 111/2021 alterou a data de posse de 1o de janeiro para 6 de janeiro; contudo, a mudança será aplicada somente a partir das eleições de 2026.	IV – upuraki arã waitá kãmãra upé urikútê aikué;        a) 9 (pu rundi) veriadú-itá Tetãma upé aé aikuéwa 15.000(kinze miu) miíra-itá;        b) 11 (mukũi pu yepé) veriadu-itá Tetãma ita upé mamẽ aikuéwa 15.000 (kinze miu) miíra-itá;        c) 13 (mukũi pú musapiri) veriadú-itá tetãma-itá upé mamẽ aikuéwa 30.000 (trinta miu) miíra-itá iyaára kití;        d) 15 (musapiri pú) veriadu-itá tetãma-ita upé mamẽ aikuéwa 50.000 (sῖkuẽta miu) miíra-itá iyaára kití;        e) 17 (musapiri pú mukũi) veriadu-itá tetãma-ita upé mamẽ aikuéwa 80.000 (oitenta miu) iraita iyaára kití asui 120.000 (sentu vinti miu) miíra-itá;        f) 19 (musapiri pú irũdí) veriadú-itá tetãma-ita upé aé aikuéwa 120.000 (sentu vinti miu) miíra-itá asui 160.000 (sentu sesẽta miu) miíra-itá;        g) 21 (irũdí pú yepé) veriadú-itá tetãma-ita upé mamẽ aikuwa 160.000 (sentu sesẽta miu) miíra-itá asui 300.000 (trezentu miu) miíra-itá;        h) 23 (irũdí pú) veriadu-itá tetãma-ita upé mamẽ aikuwa 300.000 (trezentu miu) miíra-itá asui 450.000 (kuátrusetu sikueta) miíra-itá;        i) 25 (irũdí pú pú yepé) veriadu-itá tetãma-ita upé mamẽ aikuéwa 450.000 (kuátrusentu sikuenta miu) miíra-itá asui 600.000 (seisentu miu) miíra-itá;        j) 27 (irũdí pú pú yepé mukũi) veriadu-itá tetãma-ita upé mamẽ aikuéwa 600.000 (seisentu miu) miíra-itá asui 750.000 (setisẽtusῖkuẽta miu) miíra-itá;        k) 29 (irũdí pú pú irũdí) veriadú-itá tetãma-ita upé maé aikuéwa 750.000 (setisentu sikuenta miu) miíra-itá asui 900.000 (nuvisentu miu) miíra-itá;        l) 31 (musapiri papaisá yepé) veriadu-itá tetãma-ita upé mamẽ aikuéwa 900.000 (nuvisentu miu) miíra-itá asui 1.050.000 (yepé milhãu asui sikuenta miu) miíra-itá;        m) 33 (musapiri papaisá musapiri) veriadu-itá tetãma-ita upé maé aikuéwa 1.050.000 (yepé milhãu asui sikuenta miu) miíra-itá asui 1.200.000 ( yepé milhãu asui duzetu miu) miíra-itá;        n) 35 (mspiri papaisá pú) veriadú-itá tetãma-ita upé maé aikuéwa 1.200.000 (yepé milhãu asui duzentu miu) miíra-itá asui 1.350.000 (yepé milhãu t,rezentu sῖkuẽta miu) miíra-itá;        o) 37 (muspiri papasisá pú mukũi) veriadú-itá Tetãma upé mamẽ aikuéwa 1.350.000 ( yepé milhãu trezetu sῖkueta miu) miíra-itá asui 1.500.000 (yepé milhãu kinhetu miu) miíra-itá;        p) 39 (mussapiri papaisá pú irũdí) veriadu-itá tetãma-ita upé mamẽ aikuéwa 1.500.000 (yepé milhãu kinhetu miu) miíra-itá asui 1.800.000 (yepé milhãu uitusetu miu) miíra-itá;        q) 41 (irũdí papaisá yepé) veriadu-itá tetãma-ita upé mamẽ aikuéwa 1.800.000 (yepé milhãu uitusentu miu) miíra-itá asui 2.400.000 (mukũi milhãu kuátrusetu miu) miíra-itá;  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé         51         r) 43 (irũdí papaisá musapiri) veriadú-itá tetãma-ita upé mamẽ aikuéwa 2.400.000 (mukũi milhãu kuátrusentu miu) miíra-itá asui 3.000.000 (musapiri milhãu) miíra-itá;        s) 45 (irũdí papaisá pú) veriadú-itá tetãma-ita upé mamẽ aikuéwa 3.000.000 (musapiri milhãu) miíra-itá asui 4.000.000 (kuátru milhãu) miíra-itá;        t) 47 (irũdí papaisá mukũi) veriadu-itá tetãma-ita upé mamẽ aikuéwa 4.000.000 (kuátru milhãu) miíra-itá asui 5.000.000 (sῖku milãu) miíra-itá;        u) 49 (irũdí papaisá pú irudi) veriadú-itá tetãma-ita upé mamẽ aikuéwa 5.000.000 ( sῖku milhãu) miíra-itá asui 6.000.000 ( pú mukũi milhãu) miíra-itá;        v) 51 (pú papaisá yepé) veriadu-itá tetãma-ita upé mamẽ aikewa 6.000.000 (pú yepé milhãu) miíra-itá asui 7.000.000 (pú mukũi milhãu) miíra-itá;        w) 53 (pú papaisá musapiri) veriadu-itá twaitá upé mamẽ aikuéwa 7.000.000 (pú mukũi milhãu) miaitá asui 8.000.000 (pú musapiri milhãu) miíra-itá;        x) 55 (pú papaisá pú) veriadú-itá tetãma-ita upé mamẽ aikuéwa 8.000.000 (pú musapiri milhãu) miíra-itá;.
29	caput_roman	False	0.9	Os Governadores de Estado e do Distrito Federal eleitos em 2022 tomarão posse em 1o de janeiro de 2023, e seus mandatos durarão até a posse de seus sucessores, em 6 de janeiro de 2027.	V – sikuyaára prfetu supé asui vise prefetu asui sekretariu ita aikué suãtisá upé kãmaára upé mayê ũbeu ike arts. 37 XI 39 §4º 150 II 153 III asui 153 § 2º I;.
29	caput_roman	False	0.9	Da Organização do Estado                                                                 29      j) 27 (vinte e sete) Vereadores, nos Municípios de mais de 600.000 (seiscentos mil) habitantes e de até 750.000 (setecentos e cinquenta mil) habitantes;     k) 29 (vinte e nove) Vereadores, nos Municípios de mais de 750.000 (setecentos e cinquenta mil) habitantes e de até 900.000 (novecentos mil) habitantes;     l) 31 (trinta e um) Vereadores, nos Municípios de mais de 900.000 (novecentos mil) habitantes e de até 1.050.000 (um milhão e cinquenta mil) habitantes;     m) 33 (trinta e três) Vereadores, nos Municípios de mais de 1.050.000 (um milhão e cinquenta mil) habitantes e de até 1.200.000 (um milhão e duzentos mil) habitantes;     n) 35 (trinta e cinco) Vereadores, nos Municípios de mais de 1.200.000 (um milhão e duzentos mil) habitantes e de até 1.350.000 (um milhão e trezentos e cinquenta mil) habitantes;     o) 37 (trinta e sete) Vereadores, nos Municípios de 1.350.000 (um milhão e trezentos e cinquenta mil) habitantes e de até 1.500.000 (um milhão e quinhentos mil) habitantes;     p) 39 (trinta e nove) Vereadores, nos Municípios de mais de 1.500.000 (um milhão e quinhentos mil) habitantes e de até 1.800.000 (um milhão e oitocentos mil) habitantes;     q) 41 (quarenta e um) Vereadores, nos Municípios de mais de 1.800.000 (um milhão e oitocentos mil) habitantes e de até 2.400.000 (dois milhões e quatrocentos mil) habitantes;     r) 43 (quarenta e três) Vereadores, nos Municípios de mais de 2.400.000 (dois milhões e quatrocentos mil) habitantes e de até 3.000.000 (três milhões) de habitantes;     s) 45 (quarenta e cinco) Vereadores, nos Municípios de mais de 3.000.000 (três milhões) de habitantes e de até 4.000.000 (quatro milhões) de habitantes;     t) 47 (quarenta e sete) Vereadores, nos Municípios de mais de 4.000.000 (quatro milhões) de habitantes e de até 5.000.000 (cinco milhões) de habitantes;     u) 49 (quarenta e nove) Vereadores, nos Municípios de mais de 5.000.000 (cinco milhões) de habitantes e de até 6.000.000 (seis milhões) de habitantes;     v) 51 (cinquenta e um) Vereadores, nos Municípios de mais de 6.000.000 (seis milhões) de habitantes e de até 7.000.000 (sete milhões) de habitantes;     w) 53 (cinquenta e três) Vereadores, nos Municípios de mais de 7.000.000 (sete milhões) de habitantes e de até 8.000.000 (oito milhões) de habitantes;     x) 55 (cinquenta e cinco) Vereadores, nos Municípios de mais de 8.000.000 (oito milhões) de habitantes;.	VI – sikuyaára veriadu tasúpé awá usú umeẽ kãmaára yepé yepé tasúpé mayê ũbeu ike kunnstituisãu upé mamẽ tamã suãtisá resé asui maῖta uikte itrusúsá:        a) tetãma-ita upé mamẽ aikewa dez miu miíra-itá sikuyaára veriadu supé urikútê vinti pur ,setu deputadu tawira tiki.        b) tetãma-ita upé mamẽ aikewa dez miu yepé miíra-itá asui sῖkuẽta miu sikuyaára veriadu tasúpé rikute mayê trinta pursẽtu deputadu istaduau tawira kití;        c) tetãma-ita upé mamẽ aikuéwa sῖkuẽta miu miíra-itá asui sem miu miíra-itá sikuyaára veriadu-itá yaára urikútê kuárenta pursẽtu deputadu istaduau tawira kití;        d) Tawita upé mamẽ aikuéwa sem miu miíra-itásikuyaára veriadu-itá supé urikútê sῖkuẽta pursẽtu deputadu istaduau tawira kití.        e) tetãma-ita upé mamẽ aikuéwa trezetu miu asui kinhentu miu miíra-itá sikuyaára eriadu tasúpé urikútê sesẽta pursẽtu deputadu istaduuau tawira kití;        f) tetãma-ita upé mamẽ aikuéwa kinhetu mlili miíra iya,ra kití sikuyaára veriaduitá supé urikútê mayê setẽtaisῖku pursẽtu deputadu istaduau tawira kití;.
29	caput_roman	False	0.9	V – subsídios do Prefeito, do Vice-Prefeito e dos Secretários Municipais fixados por lei de iniciativa da Câmara Municipal, observado o que dispõem os arts. 37, XI, 39, § 4o, 150, II, 153, III, e 153, § 2o, I;.	VII – payẽ saára-ita yumusasáwa veriadu-itá supé ũbá upuderi usasá sῖku pursẽtu Tetãma papéra upé;.
